2026-02-16	00:00:00	46.7	22.9
2026-02-16	00:30:00	46.9	22.9
2026-02-16	01:00:00	47.1	22.9
2026-02-16	01:30:00	47.3	22.8
2026-02-16	02:00:00	47.4	22.8
2026-02-16	02:30:00	47.5	22.7
2026-02-16	03:00:00	47.5	22.7
2026-02-16	03:30:00	47.5	22.6
2026-02-16	04:00:00	47.5	22.5
2026-02-16	04:30:00	47.4	22.5
2026-02-16	05:00:00	47.2	22.4
2026-02-16	05:30:00	47	22.3
2026-02-16	06:00:00	46.9	22.3
2026-02-16	06:30:00	46.7	22.2
2026-02-16	07:00:00	46.5	22.2
2026-02-16	07:30:00	46.3	22.2
2026-02-16	08:00:00	46.1	22.2
2026-02-16	08:30:00	46	22.2
2026-02-16	09:00:00	46	22.2
2026-02-16	09:30:00	45.9	22.3
2026-02-16	10:00:00	46	22.3
2026-02-16	10:30:00	46.1	22.4
2026-02-16	11:00:00	46.2	22.4
2026-02-16	11:30:00	46.3	22.5
2026-02-16	12:00:00	46.5	22.6
2026-02-16	12:30:00	46.7	22.6
2026-02-16	13:00:00	46.9	22.7
2026-02-16	13:30:00	47.1	22.8
2026-02-16	14:00:00	47.3	22.8
2026-02-16	14:30:00	47.4	22.8
2026-02-16	15:00:00	47.5	22.9
2026-02-16	15:30:00	47.5	22.9
2026-02-16	16:00:00	47.5	22.9
2026-02-16	16:30:00	47.5	22.9
2026-02-16	17:00:00	47.4	22.8
2026-02-16	17:30:00	47.2	22.8
2026-02-16	18:00:00	47.1	22.8
2026-02-16	18:30:00	46.9	22.7
2026-02-16	19:00:00	46.7	22.6
2026-02-16	19:30:00	46.5	22.6
2026-02-16	20:00:00	46.3	22.5
2026-02-16	20:30:00	46.2	22.4
2026-02-16	21:00:00	46	22.4
2026-02-16	21:30:00	46	22.3
2026-02-16	22:00:00	45.9	22.3
2026-02-16	22:30:00	46	22.2
2026-02-16	23:00:00	46	22.2
2026-02-16	23:30:00	46.2	22.2
2026-02-17	00:00:00	47.1	22.9
2026-02-17	00:30:00	47.3	22.9
2026-02-17	01:00:00	47.5	22.9
2026-02-17	01:30:00	47.6	22.8
2026-02-17	02:00:00	47.8	22.8
2026-02-17	02:30:00	47.8	22.7
2026-02-17	03:00:00	47.9	22.7
2026-02-17	03:30:00	47.9	22.6
2026-02-17	04:00:00	47.8	22.5
2026-02-17	04:30:00	47.7	22.5
2026-02-17	05:00:00	47.6	22.4
2026-02-17	05:30:00	47.4	22.3
2026-02-17	06:00:00	47.2	22.3
2026-02-17	06:30:00	47	22.2
2026-02-17	07:00:00	46.8	22.2
2026-02-17	07:30:00	46.6	22.2
2026-02-17	08:00:00	46.5	22.2
2026-02-17	08:30:00	46.4	22.2
2026-02-17	09:00:00	46.3	22.2
2026-02-17	09:30:00	46.3	22.3
2026-02-17	10:00:00	46.3	22.3
2026-02-17	10:30:00	46.4	22.4
2026-02-17	11:00:00	46.5	22.4
2026-02-17	11:30:00	46.7	22.5
2026-02-17	12:00:00	46.9	22.6
2026-02-17	12:30:00	47.1	22.6
2026-02-17	13:00:00	47.3	22.7
2026-02-17	13:30:00	47.5	22.8
2026-02-17	14:00:00	47.6	22.8
2026-02-17	14:30:00	47.7	22.8
2026-02-17	15:00:00	47.8	22.9
2026-02-17	15:30:00	47.9	22.9
2026-02-17	16:00:00	47.9	22.9
2026-02-17	16:30:00	47.8	22.9
2026-02-17	17:00:00	47.7	22.8
2026-02-17	17:30:00	47.6	22.8
2026-02-17	18:00:00	47.4	22.8
2026-02-17	18:30:00	47.2	22.7
2026-02-17	19:00:00	47	22.6
2026-02-17	19:30:00	46.8	22.6
2026-02-17	20:00:00	46.7	22.5
2026-02-17	20:30:00	46.5	22.4
2026-02-17	21:00:00	46.4	22.4
2026-02-17	21:30:00	46.3	22.3
2026-02-17	22:00:00	46.3	22.3
2026-02-17	22:30:00	46.3	22.2
2026-02-17	23:00:00	46.4	22.2
2026-02-17	23:30:00	46.5	22.2
2026-02-18	00:00:00	47.4	22.9
2026-02-18	00:30:00	47.6	22.9
2026-02-18	01:00:00	47.8	22.9
2026-02-18	01:30:00	48	22.8
