2026-02-09	00:00:00	43.8	22.3
2026-02-09	00:30:00	44	22.3
2026-02-09	01:00:00	44.1	22.3
2026-02-09	01:30:00	44.3	22.2
2026-02-09	02:00:00	44.4	22.2
2026-02-09	02:30:00	44.5	22.1
2026-02-09	03:00:00	44.6	22.1
2026-02-09	03:30:00	44.5	22
2026-02-09	04:00:00	44.5	21.9
2026-02-09	04:30:00	44.4	21.9
2026-02-09	05:00:00	44.2	21.8
2026-02-09	05:30:00	44.1	21.8
2026-02-09	06:00:00	43.9	21.7
2026-02-09	06:30:00	43.7	21.7
2026-02-09	07:00:00	43.5	21.6
2026-02-09	07:30:00	43.3	21.6
2026-02-09	08:00:00	43.2	21.6
2026-02-09	08:30:00	43	21.6
2026-02-09	09:00:00	43	21.6
2026-02-09	09:30:00	43	21.7
2026-02-09	10:00:00	43	21.7
2026-02-09	10:30:00	43.1	21.8
2026-02-09	11:00:00	43.2	21.9
2026-02-09	11:30:00	43.4	21.9
2026-02-09	12:00:00	43.5	22
2026-02-09	12:30:00	43.7	22.1
2026-02-09	13:00:00	43.9	22.1
2026-02-09	13:30:00	44.1	22.2
2026-02-09	14:00:00	44.3	22.2
2026-02-09	14:30:00	44.4	22.3
2026-02-09	15:00:00	44.5	22.3
2026-02-09	15:30:00	44.6	22.3
2026-02-09	16:00:00	44.6	22.3
2026-02-09	16:30:00	44.5	22.3
2026-02-09	17:00:00	44.4	22.3
2026-02-09	17:30:00	44.3	22.2
2026-02-09	18:00:00	44.1	22.2
2026-02-09	18:30:00	43.9	22.1
2026-02-09	19:00:00	43.7	22
2026-02-09	19:30:00	43.5	22
2026-02-09	20:00:00	43.3	21.9
2026-02-09	20:30:00	43.2	21.8
2026-02-09	21:00:00	43.1	21.8
2026-02-09	21:30:00	43	21.7
2026-02-09	22:00:00	43	21.7
2026-02-09	22:30:00	43	21.6
2026-02-09	23:00:00	43.1	21.6
2026-02-09	23:30:00	43.2	21.6
2026-02-10	00:00:00	44.1	22.3
2026-02-10	00:30:00	44.3	22.3
2026-02-10	01:00:00	44.5	22.3
2026-02-10	01:30:00	44.7	22.2
2026-02-10	02:00:00	44.8	22.2
2026-02-10	02:30:00	44.9	22.1
2026-02-10	03:00:00	44.9	22.1
2026-02-10	03:30:00	44.9	22
2026-02-10	04:00:00	44.8	21.9
2026-02-10	04:30:00	44.7	21.9
2026-02-10	05:00:00	44.6	21.8
2026-02-10	05:30:00	44.4	21.8
2026-02-10	06:00:00	44.2	21.7
2026-02-10	06:30:00	44	21.7
2026-02-10	07:00:00	43.8	21.6
2026-02-10	07:30:00	43.7	21.6
2026-02-10	08:00:00	43.5	21.6
2026-02-10	08:30:00	43.4	21.6
2026-02-10	09:00:00	43.3	21.6
2026-02-10	09:30:00	43.3	21.7
2026-02-10	10:00:00	43.3	21.7
2026-02-10	10:30:00	43.4	21.8
2026-02-10	11:00:00	43.5	21.9
2026-02-10	11:30:00	43.7	21.9
2026-02-10	12:00:00	43.9	22
2026-02-10	12:30:00	44.1	22.1
2026-02-10	13:00:00	44.3	22.1
2026-02-10	13:30:00	44.5	22.2
2026-02-10	14:00:00	44.6	22.2
2026-02-10	14:30:00	44.8	22.3
2026-02-10	15:00:00	44.9	22.3
2026-02-10	15:30:00	44.9	22.3
2026-02-10	16:00:00	44.9	22.3
2026-02-10	16:30:00	44.8	22.3
2026-02-10	17:00:00	44.7	22.3
2026-02-10	17:30:00	44.6	22.2
2026-02-10	18:00:00	44.4	22.2
2026-02-10	18:30:00	44.2	22.1
2026-02-10	19:00:00	44	22
2026-02-10	19:30:00	43.9	22
2026-02-10	20:00:00	43.7	21.9
2026-02-10	20:30:00	43.5	21.8
2026-02-10	21:00:00	43.4	21.8
2026-02-10	21:30:00	43.3	21.7
2026-02-10	22:00:00	43.3	21.7
2026-02-10	22:30:00	43.3	21.6
2026-02-10	23:00:00	43.4	21.6
2026-02-10	23:30:00	43.5	21.6
2026-02-11	00:00:00	44.5	22.3
2026-02-11	00:30:00	44.7	22.3
2026-02-11	01:00:00	44.8	22.3
2026-02-11	01:30:00	45	22.2
2026-02-11	02:00:00	45.1	22.2
2026-02-11	02:30:00	45.2	22.1
2026-02-11	03:00:00	45.3	22.1
2026-02-11	03:30:00	45.2	22
2026-02-11	04:00:00	45.2	21.9
2026-02-11	04:30:00	45.1	21.9
2026-02-11	05:00:00	44.9	21.8
2026-02-11	05:30:00	44.8	21.8
2026-02-11	06:00:00	44.6	21.7
2026-02-11	06:30:00	44.4	21.7
2026-02-11	07:00:00	44.2	21.6
2026-02-11	07:30:00	44	21.6
2026-02-11	08:00:00	43.9	21.6
2026-02-11	08:30:00	43.7	21.6
2026-02-11	09:00:00	43.7	21.6
2026-02-11	09:30:00	43.7	21.7
2026-02-11	10:00:00	43.7	21.7
2026-02-11	10:30:00	43.8	21.8
2026-02-11	11:00:00	43.9	21.9
2026-02-11	11:30:00	44.1	21.9
2026-02-11	12:00:00	44.2	22
2026-02-11	12:30:00	44.4	22.1
2026-02-11	13:00:00	44.6	22.1
2026-02-11	13:30:00	44.8	22.2
2026-02-11	14:00:00	45	22.2
2026-02-11	14:30:00	45.1	22.3
2026-02-11	15:00:00	45.2	22.3
2026-02-11	15:30:00	45.3	22.3
2026-02-11	16:00:00	45.3	22.3
2026-02-11	16:30:00	45.2	22.3
2026-02-11	17:00:00	45.1	22.3
2026-02-11	17:30:00	45	22.2
2026-02-11	18:00:00	44.8	22.2
2026-02-11	18:30:00	44.6	22.1
2026-02-11	19:00:00	44.4	22
2026-02-11	19:30:00	44.2	22
2026-02-11	20:00:00	44	21.9
2026-02-11	20:30:00	43.9	21.8
2026-02-11	21:00:00	43.8	21.8
2026-02-11	21:30:00	43.7	21.7
2026-02-11	22:00:00	43.7	21.7
2026-02-11	22:30:00	43.7	21.6
