2026-03-02	00:00:00	49.9	23.6
2026-03-02	00:30:00	50.1	23.5
2026-03-02	01:00:00	50.3	23.5
2026-03-02	01:30:00	50.4	23.5
2026-03-02	02:00:00	50.6	23.4
2026-03-02	02:30:00	50.7	23.4
2026-03-02	03:00:00	50.7	23.3
2026-03-02	03:30:00	50.7	23.3
2026-03-02	04:00:00	50.6	23.2
2026-03-02	04:30:00	50.5	23.1
2026-03-02	05:00:00	50.4	23.1
2026-03-02	05:30:00	50.2	23
2026-03-02	06:00:00	50	22.9
2026-03-02	06:30:00	49.8	22.9
2026-03-02	07:00:00	49.6	22.9
2026-03-02	07:30:00	49.4	22.9
2026-03-02	08:00:00	49.3	22.9
2026-03-02	08:30:00	49.2	22.9
2026-03-02	09:00:00	49.1	22.9
2026-03-02	09:30:00	49.1	22.9
2026-03-02	10:00:00	49.1	23
2026-03-02	10:30:00	49.2	23
2026-03-02	11:00:00	49.3	23.1
2026-03-02	11:30:00	49.5	23.2
2026-03-02	12:00:00	49.7	23.2
2026-03-02	12:30:00	49.9	23.3
2026-03-02	13:00:00	50.1	23.4
2026-03-02	13:30:00	50.3	23.4
2026-03-02	14:00:00	50.4	23.5
2026-03-02	14:30:00	50.6	23.5
2026-03-02	15:00:00	50.7	23.5
2026-03-02	15:30:00	50.7	23.5
2026-03-02	16:00:00	50.7	23.5
2026-03-02	16:30:00	50.6	23.5
2026-03-02	17:00:00	50.5	23.5
2026-03-02	17:30:00	50.4	23.5
2026-03-02	18:00:00	50.2	23.4
2026-03-02	18:30:00	50	23.4
2026-03-02	19:00:00	49.8	23.3
2026-03-02	19:30:00	49.6	23.2
2026-03-02	20:00:00	49.5	23.1
2026-03-02	20:30:00	49.3	23.1
2026-03-02	21:00:00	49.2	23
2026-03-02	21:30:00	49.1	23
2026-03-02	22:00:00	49.1	22.9
2026-03-02	22:30:00	49.1	22.9
2026-03-02	23:00:00	49.2	22.9
2026-03-02	23:30:00	49.3	22.9
2026-03-03	00:00:00	50.2	23.6
2026-03-03	00:30:00	50.4	23.5
2026-03-03	01:00:00	50.6	23.5
2026-03-03	01:30:00	50.8	23.5
2026-03-03	02:00:00	50.9	23.4
2026-03-03	02:30:00	51	23.4
2026-03-03	03:00:00	51	23.3
2026-03-03	03:30:00	51	23.3
2026-03-03	04:00:00	51	23.2
2026-03-03	04:30:00	50.9	23.1
2026-03-03	05:00:00	50.7	23.1
2026-03-03	05:30:00	50.6	23
2026-03-03	06:00:00	50.4	22.9
2026-03-03	06:30:00	50.2	22.9
2026-03-03	07:00:00	50	22.9
2026-03-03	07:30:00	49.8	22.9
2026-03-03	08:00:00	49.6	22.9
2026-03-03	08:30:00	49.5	22.9
2026-03-03	09:00:00	49.5	22.9
2026-03-03	09:30:00	49.5	22.9
2026-03-03	10:00:00	49.5	23
2026-03-03	10:30:00	49.6	23
2026-03-03	11:00:00	49.7	23.1
2026-03-03	11:30:00	49.8	23.2
2026-03-03	12:00:00	50	23.2
2026-03-03	12:30:00	50.2	23.3
2026-03-03	13:00:00	50.4	23.4
2026-03-03	13:30:00	50.6	23.4
2026-03-03	14:00:00	50.8	23.5
2026-03-03	14:30:00	50.9	23.5
2026-03-03	15:00:00	51	23.5
2026-03-03	15:30:00	51	23.5
2026-03-03	16:00:00	51	23.5
2026-03-03	16:30:00	51	23.5
2026-03-03	17:00:00	50.9	23.5
2026-03-03	17:30:00	50.7	23.5
2026-03-03	18:00:00	50.6	23.4
2026-03-03	18:30:00	50.4	23.4
2026-03-03	19:00:00	50.2	23.3
2026-03-03	19:30:00	50	23.2
2026-03-03	20:00:00	49.8	23.1
2026-03-03	20:30:00	49.7	23.1
2026-03-03	21:00:00	49.5	23
2026-03-03	21:30:00	49.5	23
2026-03-03	22:00:00	49.5	22.9
2026-03-03	22:30:00	49.5	22.9
2026-03-03	23:00:00	49.5	22.9
2026-03-03	23:30:00	49.7	22.9
2026-03-04	00:00:00	50.6	23.6
2026-03-04	00:30:00	50.8	23.5
2026-03-04	01:00:00	51	23.5
2026-03-04	01:30:00	51.1	23.5
2026-03-04	02:00:00	51.3	23.4
2026-03-04	02:30:00	51.4	23.4
2026-03-04	03:00:00	51.4	23.3
2026-03-04	03:30:00	51.4	23.3
2026-03-04	04:00:00	51.3	23.2
2026-03-04	04:30:00	51.2	23.1
2026-03-04	05:00:00	51.1	23.1
2026-03-04	05:30:00	50.9	23
2026-03-04	06:00:00	50.7	22.9
2026-03-04	06:30:00	50.5	22.9
2026-03-04	07:00:00	50.3	22.9
2026-03-04	07:30:00	50.1	22.9
2026-03-04	08:00:00	50	22.9
2026-03-04	08:30:00	49.9	22.9
2026-03-04	09:00:00	49.8	22.9
2026-03-04	09:30:00	49.8	22.9
2026-03-04	10:00:00	49.8	23
2026-03-04	10:30:00	49.9	23
2026-03-04	11:00:00	50	23.1
2026-03-04	11:30:00	50.2	23.2
2026-03-04	12:00:00	50.4	23.2
2026-03-04	12:30:00	50.6	23.3
2026-03-04	13:00:00	50.8	23.4
2026-03-04	13:30:00	51	23.4
2026-03-04	14:00:00	51.1	23.5
2026-03-04	14:30:00	51.3	23.5
2026-03-04	15:00:00	51.4	23.5
2026-03-04	15:30:00	51.4	23.5
2026-03-04	16:00:00	51.4	23.5
2026-03-04	16:30:00	51.3	23.5
2026-03-04	17:00:00	51.2	23.5
2026-03-04	17:30:00	51.1	23.5
2026-03-04	18:00:00	50.9	23.4
2026-03-04	18:30:00	50.7	23.4
2026-03-04	19:00:00	50.5	23.3
2026-03-04	19:30:00	50.3	23.2
2026-03-04	20:00:00	50.2	23.1
2026-03-04	20:30:00	50	23.1
2026-03-04	21:00:00	49.9	23
2026-03-04	21:30:00	49.8	23
2026-03-04	22:00:00	49.8	22.9
2026-03-04	22:30:00	49.8	22.9
2026-03-04	23:00:00	49.9	22.9
2026-03-04	23:30:00	50	22.9
2026-03-05	00:00:00	50.9	23.6
2026-03-05	00:30:00	51.1	23.5
2026-03-05	01:00:00	51.3	23.5
2026-03-05	01:30:00	51.5	23.5
2026-03-05	02:00:00	51.6	23.4
2026-03-05	02:30:00	51.7	23.4
2026-03-05	03:00:00	51.7	23.3
2026-03-05	03:30:00	51.7	23.3
2026-03-05	04:00:00	51.7	23.2
2026-03-05	04:30:00	51.6	23.1
2026-03-05	05:00:00	51.4	23.1
2026-03-05	05:30:00	51.3	23
2026-03-05	06:00:00	51.1	22.9
2026-03-05	06:30:00	50.9	22.9
2026-03-05	07:00:00	50.7	22.9
2026-03-05	07:30:00	50.5	22.9
2026-03-05	08:00:00	50.3	22.9
2026-03-05	08:30:00	50.2	22.9
2026-03-05	09:00:00	50.2	22.9
2026-03-05	09:30:00	50.2	22.9
2026-03-05	10:00:00	50.2	23
2026-03-05	10:30:00	50.3	23
2026-03-05	11:00:00	50.4	23.1
2026-03-05	11:30:00	50.5	23.2
2026-03-05	12:00:00	50.7	23.2
2026-03-05	12:30:00	50.9	23.3
2026-03-05	13:00:00	51.1	23.4
2026-03-05	13:30:00	51.3	23.4
2026-03-05	14:00:00	51.5	23.5
2026-03-05	14:30:00	51.6	23.5
2026-03-05	15:00:00	51.7	23.5
2026-03-05	15:30:00	51.7	23.5
2026-03-05	16:00:00	51.7	23.5
2026-03-05	16:30:00	51.7	23.5
2026-03-05	17:00:00	51.6	23.5
2026-03-05	17:30:00	51.4	23.5
2026-03-05	18:00:00	51.3	23.4
2026-03-05	18:30:00	51.1	23.4
2026-03-05	19:00:00	50.9	23.3
2026-03-05	19:30:00	50.7	23.2
2026-03-05	20:00:00	50.5	23.1
2026-03-05	20:30:00	50.4	23.1
2026-03-05	21:00:00	50.2	23
2026-03-05	21:30:00	50.2	23
2026-03-05	22:00:00	50.2	22.9
2026-03-05	22:30:00	50.2	22.9
2026-03-05	23:00:00	50.2	22.9
2026-03-05	23:30:00	50.4	22.9
2026-03-06	00:00:00	51.3	23.6
2026-03-06	00:30:00	51.5	23.5
2026-03-06	01:00:00	51.7	23.5
2026-03-06	01:30:00	51.8	23.5
2026-03-06	02:00:00	52	23.4
2026-03-06	02:30:00	52.1	23.4
2026-03-06	03:00:00	52.1	23.3
2026-03-06	03:30:00	52.1	23.3
2026-03-06	04:00:00	52	23.2
2026-03-06	04:30:00	51.9	23.1
2026-03-06	05:00:00	51.8	23.1
2026-03-06	05:30:00	51.6	23
2026-03-06	06:00:00	51.4	22.9
2026-03-06	06:30:00	51.2	22.9
2026-03-06	07:00:00	51	22.9
2026-03-06	07:30:00	50.8	22.9
2026-03-06	08:00:00	50.7	22.9
2026-03-06	08:30:00	50.6	22.9
2026-03-06	09:00:00	50.5	22.9
2026-03-06	09:30:00	50.5	22.9
2026-03-06	10:00:00	50.5	23
2026-03-06	10:30:00	50.6	23
2026-03-06	11:00:00	50.7	23.1
2026-03-06	11:30:00	50.9	23.2
2026-03-06	12:00:00	51.1	23.2
2026-03-06	12:30:00	51.3	23.3
2026-03-06	13:00:00	51.5	23.4
2026-03-06	13:30:00	51.7	23.4
2026-03-06	14:00:00	51.8	23.5
2026-03-06	14:30:00	52	23.5
2026-03-06	15:00:00	52.1	23.5
2026-03-06	15:30:00	52.1	23.5
2026-03-06	16:00:00	52.1	23.5
2026-03-06	16:30:00	52	23.5
2026-03-06	17:00:00	51.9	23.5
2026-03-06	17:30:00	51.8	23.5
2026-03-06	18:00:00	51.6	23.4
2026-03-06	18:30:00	51.4	23.4
2026-03-06	19:00:00	51.2	23.3
2026-03-06	19:30:00	51	23.2
2026-03-06	20:00:00	50.9	23.1
2026-03-06	20:30:00	50.7	23.1
2026-03-06	21:00:00	50.6	23
2026-03-06	21:30:00	50.5	23
2026-03-06	22:00:00	50.5	22.9
2026-03-06	22:30:00	50.5	22.9
2026-03-06	23:00:00	50.6	22.9
2026-03-06	23:30:00	50.7	22.9
